Article number;Old article number ;Product name;MA-holder;Active substance;Pharmaceutical form;Strength;Package type;Multiple;Packages ;Packsize;Unit; PPP ; PRP ; Stepped price ; Reimbursed price ;Prescription group;Storage;Substitution group;Limited substitution;MA-number;ATC-code;Reimbursed;Date PPP;Marketing status package;MA-status
438641;;Meropenem Fresenius Kabi;Fresenius Kabi Norge AS - Halden;Meropenemtrihydrat;Pulver til injeksjons-/infusjonsvæske, oppløsning;1 g;Hetteglass;;;10;stk; 1,481.72 ; 1,925.40 ; -   ; 1,925.40 ;C;Rom (15-25 grader);001679;Nei;09-6883;J01DH02;Ja;01.09.2012;Markedsført;Markedsført
438703;;Travatan;Farmagon;Travoprost;Øyedråper, oppløsning;40 mikrog/ml;Flaske av plast med dråpespiss;;3;2.5;ml; 314.12 ; 436.80 ; -   ; 436.80 ;C;Rom (15-25 grader);002102;Nei;15-10959;S01EE04;Ja;17.03.2016;Markedsført;Markedsført
438759;;Zelboraf;Roche Registration GmbH;Vemurafenib;Tablett, filmdrasjert;240 mg;Blisterpakning, endose;;56;1;stk; 14,235.66 ; 18,186.70 ; -   ; -   ;C;Rom (15-25 grader);001961;Nei;EU/1/12/751/001;L01XE15;Ja;01.12.2016;Markedsført;Markedsført
438806;;Aranesp;Amgen Europe B.V.;Darbepoetin alfa;Injeksjonsvæske, oppløsning;130 mikrog;Ferdigfylt sprøyte med nålebeskytter;;4;0.65;ml; 8,671.31 ; 11,146.40 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/01/185/093;B03XA02;Ja;01.05.2017;Markedsført;Markedsført
438810;;Imovane;Orifarm AS;Zopiklon;Tablett, filmdrasjert;7,5 mg;Blisterpakning;;;20;stk; 25.83 ; 87.90 ; -   ; 87.90 ;B;Rom (15-25 grader);000635;Nei;17-11517;N05CF01;Ja;01.01.2019;Har MT;Kan prisbehandles
438904;;Antepsin;Orion Corporation Orion Pharma;Sukralfat;Mikstur, suspensjon;200 mg/ml;Flaske;;;200;ml; 111.06 ; 177.90 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;0000-07476;A02BX02;Nei;07.11.2018;Markedsført;Markedsført
438914;;Buprenorphine Sandoz;Sandoz (2);Buprenorfinhydroklorid;Sublingvaltablett;2 mg;Blisterpakning;;;7;stk; 56.24 ; 126.70 ; -   ; -   ;A;Rom (15-25 grader);001718;Nei;09-7231;N07BC01;Nei;01.02.2019;Markedsført;Markedsført
438952;;Zyprexa;Farmagon;Olanzapin;Tablett, drasjert;5 mg;Blisterpakning;;;28;stk; 158.63 ; 238.50 ; 102.90 ; 102.90 ;C;Rom (15-25 grader);000599;Nei;1998-06930;N05AH03;Ja;01.01.2019;Markedsført;Markedsført
439045;;Translarna;PTC Therapeutics International Limited;Ataluren;Granulat til mikstur, suspensjon;1 000 mg;Dosepose;;;30;stk; 207,583.00 ; 264,704.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/13/902/003;M09AX03;Ja;16.12.2014;Markedsført;Markedsført
439049;;Fluorouracil Accord;Accord Healthcare B.V.;Fluorouracil;Injeksjons-/infusjonsvæske, oppløsning;50 mg/ml;Hetteglass;;1;20;ml; 46.01 ; 94.90 ; -   ; -   ;C;Rom (15-25 grader);001949;Nei;12-9364;L01BC02;Nei;17.01.2014;Markedsført;Markedsført
439139;;Zopiclone Actavis;Actavis Group PTC ehf;Zopiklon;Tablett, filmdrasjert;3,75 mg;Blisterpakning;;;28;stk; 25.85 ; 88.00 ; -   ; 88.00 ;B;Rom (15-25 grader);;<ikke angitt>;10-8132;N05CF01;Ja;01.01.2019;Markedsført;Markedsført
439198;;Oprymea;KRKA, d.d. Novo mesto;Pramipeksol;Depottablett;0,26 mg;Blisterpakning;;;10;stk; 38.32 ; 85.10 ; 51.90 ; 51.90 ;C;Rom (15-25 grader);001977;Nei;EU/1/08/469/026;N04BC05;Ja;01.06.2014;Markedsført;Markedsført
439455;;Cyclopentolat Minims;Bausch & Lomb U.K. Ltd;Syklopentolathydroklorid;Øyedråper, oppløsning;10 mg/ml;Endosebeholder;;20;0.5;ml; 70.90 ; 126.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;0000-05728;S01FA04;Nei;07.03.2000;Markedsført;Markedsført
439486;;Enanton Depot Dual;Orion Corporation - Espoo;Leuprorelinacetat;Pulver og væske til injeksjonsvæske, suspensjon i ferdigfylt sprøyte;11,25 mg;Tokammersprøyte;;1;11.25;mg; 2,807.16 ; 3,615.40 ; -   ; 3,615.40 ;C;Rom (15-25 grader);;<ikke angitt>;05-3193;L02AE02;Ja;01.09.2018;Markedsført;Markedsført
439594;;Inegy;Merck Sharp & Dohme B.V.;Ezetimib, Simvastatin;Tablett;10 mg/40 mg;Blisterpakning;;2;49;stk; 1,209.15 ; 1,577.90 ; -   ; 1,577.90 ;C;Rom (15-25 grader);002215;Nei;04-2657;C10BA02;Ja;01.08.2018;Markedsført;Markedsført
439658;;Metylfenidat Aurora Medical;2care4;Metylfenidathydroklorid;Tablett;10 mg;Blisterpakning;;;195;stk; 273.72 ; 404.00 ; -   ; 404.00 ;A;Rom (15-25 grader);001629;Nei;14-10432;N06BA04;Ja;01.02.2019;Markedsført;Markedsført
439680;;Byetta;AstraZeneca AB (2);Eksenatid;Injeksjonsvæske, oppløsning;10 mikrog;Ferdigfylt penn;;;60;doser; 700.19 ; 933.40 ; -   ; 933.40 ;C;Kaldt (2-8 grader);001680;Nei;EU/1/06/362/003;A10BJ01;Ja;01.07.2010;Markedsført;Markedsført
439719;;Izba;Novartis Europharm Limited (1);Travoprost;Øyedråper, oppløsning;30 mikrog/ml;Flaske;;1;2.5;ml; 104.71 ; 169.80 ; -   ; 169.80 ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/13/905/001;S01EE04;Ja;26.06.2014;Markedsført;Markedsført
439807;;Alutard SQ Bigift;ALK-Abelló AS;;;<multi>;Hetteglass;;;5;ml; 3,551.48 ; 4,586.60 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;17-11863;V01AA07;Nei;15.03.2018;Markedsført;Markedsført
439902;;Levopidon;dne pharma;Levometadonhydroklorid;Mikstur, oppløsning;50 mg;Flaske av glass;;1;20;ml; 67.83 ; 141.50 ; -   ; -   ;A;Rom (15-25 grader);;<ikke angitt>;17-11966;N07BC05;Nei;18.07.2018;Markedsført;Markedsført
440020;;Lemilvo;Actavis Group PTC ehf;Aripiprazol;Tablett;10 mg;Blisterpakning;;;14;stk; 201.64 ; 293.30 ; 197.80 ; 197.80 ;C;Rom (15-25 grader);001320;Nei;14-10139;N05AX12;Ja;01.01.2019;Midlertidig utgått;Midlertidig utgått
440025;;Orionox;Orion Corporation - Espoo;Oksykodonhydroklorid;Depottablett;20 mg;Blisterpakning;;;98;stk; 275.02 ; 405.70 ; 308.80 ; 308.80 ;A;Rom (15-25 grader);001591;Nei;12-9222;N02AA05;Ja;01.01.2019;Midlertidig utgått;Midlertidig utgått
440097;;Pioglitazone Accord;Accord Healthcare S.L.U.;Pioglitazon;Tablett;30 mg;Blisterpakning;;;98;stk; 1,014.60 ; 1,329.90 ; 566.60 ; 566.60 ;C;Rom (15-25 grader);001603;Nei;EU/1/11/722/018;A10BG03;Ja;23.09.2015;Markedsført;Markedsført
440145;;Naproxen Orion;Aurobindo Pharma (Malta) Limited - Floriana;Naproksen;Tablett;250 mg;Blisterpakning;;;100;stk; 60.06 ; 112.80 ; -   ; 112.80 ;C;Rom (15-25 grader);000497;Nei;15-11007;M01AE02;Ja;01.11.2018;Markedsført;Markedsført
440172;;Optiray 240;Guerbet;Ioversol;Injeksjons-/infusjonsvæske, oppløsning;240 mg I/ml;Hetteglass;;10;50;ml; 960.00 ; 1,260.30 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;02-1618;V08AB07;Nei;01.12.2010;Markedsført;Markedsført
440243;;Levopidon;dne pharma;Levometadonhydroklorid;Mikstur, oppløsning;15 mg;Flaske av glass;;1;15;ml; 67.83 ; 141.50 ; -   ; -   ;A;Rom (15-25 grader);;<ikke angitt>;17-12047;N07BC05;Nei;18.07.2018;Markedsført;Markedsført
440321;;Optiray 300;Guerbet;Ioversol;Injeksjons-/infusjonsvæske, oppløsning;300 mg I/ml;Hetteglass;;10;50;ml; 1,075.20 ; 1,407.10 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;02-1619;V08AB07;Nei;01.12.2010;Markedsført;Markedsført
440420;;Optiray 300;Guerbet;Ioversol;Injeksjons-/infusjonsvæske, oppløsning;300 mg I/ml;Hetteglass;;10;75;ml; 1,612.80 ; 2,092.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;02-1619;V08AB07;Nei;01.12.2010;Markedsført;Kan prisbehandles
440496;;Duloxetin Pensa;Pensa Pharma AB;Duloksetinhydroklorid;Enterokapsel, hard;30 mg;Blisterpakning;;;98;stk; 578.01 ; 773.20 ; -   ; 773.20 ;C;Rom (15-25 grader);002056;Nei;14-10274;N06AX21;Ja;08.07.2015;Markedsført;Markedsført
440519;;MultiHance;Bracco Imaging SpA;Gadobenatdimeglumin;Injeksjonsvæske, oppløsning;334 mg/ml;Sprøyte av plast;;1;20;ml; 662.24 ; 880.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;07-4726;V08CA08;Nei;31.03.2009;Markedsført;Markedsført
440644;;Optiray 300;Guerbet;Ioversol;Injeksjons-/infusjonsvæske, oppløsning;300 mg I/ml;Hetteglass;;10;150;ml; 2,740.65 ; 3,530.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;02-1619;V08AB07;Nei;01.12.2010;Markedsført;Kan prisbehandles
440677;;Penicillin Actavis;Actavis Group PTC ehf;Benzylpenicillinnatrium;Pulver til injeksjons-/infusjonsvæske, oppløsning;600 mg;Hetteglass;;10;600;mg; 65.24 ; 119.40 ; -   ; 119.40 ;C;Rom (15-25 grader);000830;Nei;0000-02497;J01CE01;Ja;11.03.1998;Markedsført;Markedsført
440693;;Penicillin Actavis;Actavis Group PTC ehf;Benzylpenicillinnatrium;Pulver til injeksjons-/infusjonsvæske, oppløsning;1,2 g;Hetteglass;;10;1.2;g; 102.97 ; 167.50 ; -   ; 167.50 ;C;Rom (15-25 grader);000832;Nei;07-4769;J01CE01;Ja;11.03.1998;Markedsført;Markedsført
440701;;Penicillin Actavis;Actavis Group PTC ehf;Benzylpenicillinnatrium;Pulver til injeksjons-/infusjonsvæske, oppløsning;6 g;Hetteglass;;10;6;g; 404.08 ; 551.50 ; -   ; 551.50 ;C;Rom (15-25 grader);000833;Nei;07-4771;J01CE01;Ja;23.03.1998;Midlertidig utgått;Midlertidig utgått
440704;;Bronkyl forte;Karo Pharma AS;Acetylcystein;Brusetablett;600 mg;Rør av plast;;2;25;stk; 164.09 ; 245.50 ; -   ; 245.50 ;C;Rom (15-25 grader);;<ikke angitt>;14-10047;R05CB01;Ja;01.07.2018;Markedsført;Markedsført
440731;;Aripiprazole Sandoz;Sandoz GmbH;Aripiprazol;Tablett;30 mg;Blisterpakning;;;56;stk; 1,506.07 ; 1,956.50 ; 1,298.20 ; 1,298.20 ;C;Rom (15-25 grader);001552;Nei;EU/1/15/1029/054;N05AX12;Ja;01.01.2019;Markedsført;Markedsført
440734;;Ibumax;Vitabalans Oy;Ibuprofen;Tablett, filmdrasjert;600 mg;Boks av plast;;;100;stk; 53.85 ; 104.90 ; -   ; 104.90 ;C;Rom (15-25 grader);000494;Nei;06-4058;M01AE01;Ja;01.11.2018;Markedsført;Kan prisbehandles
440758;;Sandostatin LAR;Orifarm AS;Oktreotidacetat;Pulver og væske til injeksjonsvæske, suspensjon;10 mg;sett;;;;; 6,002.49 ; 7,689.40 ; -   ; -   ;C;Rom (15-25 grader);002116;Nei;15-10896;H01CB02;Nei;01.08.2017;Har MT;Kan prisbehandles
440773;;Intratect;Biotest Pharma GmbH;Immunglobulin, normalt (humant);Infusjonsvæske, oppløsning;100 g/l;Hetteglass;;;100;ml; 5,148.97 ; 6,601.20 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;14-10105;J06BA02;Nei;24.02.2017;Markedsført;Markedsført
440826;;Optiray 350;Guerbet;Ioversol;Injeksjons-/infusjonsvæske, oppløsning;350 mg I/ml;Hetteglass;;10;50;ml; 1,372.85 ; 1,786.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;02-1621;V08AB07;Nei;01.12.2010;Markedsført;Markedsført
440867;;Optiray 350;Guerbet;Ioversol;Injeksjons-/infusjonsvæske, oppløsning;350 mg I/ml;Hetteglass;;10;200;ml; 4,355.40 ; 5,589.40 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;02-1621;V08AB07;Nei;01.12.2010;Markedsført;Markedsført
440883;;Stesolid Prefill;Actavis Group PTC ehf (1);Diazepam;Rektalvæske, oppløsning;5 mg/ml;Ferdigfylt sprøyte;;5;2;ml; 223.21 ; 339.60 ; -   ; 339.60 ;B;Rom (15-25 grader);;<ikke angitt>;0000-06290;N05BA01;Ja;01.01.2016;Markedsført;Markedsført
440959;;Celebrex;2care4 ApS;Celekoksib;Kapsel, hard;200 mg;Blisterpakning;;;10;stk; 63.04 ; 116.60 ; -   ; 116.60 ;C;Rom (15-25 grader);001583;Nei;14-10217, 18-12291;M01AH01;Ja;24.02.2015;Har MT, Markedsført;Markedsført
441057;;Enanton Depot Dual;Orion Corporation - Espoo;Leuprorelinacetat;Pulver og væske til injeksjonsvæske, suspensjon i ferdigfylt sprøyte;30 mg;Tokammersprøyte;;1;30;mg; 5,241.61 ; 6,719.30 ; -   ; 6,719.30 ;C;Rom (15-25 grader);;<ikke angitt>;06-4184;L02AE02;Ja;01.09.2018;Markedsført;Markedsført
441344;;Actelsar HCT;Actavis Group PTC ehf;Telmisartan, Hydroklortiazid;Tablett;80 mg/12,5 mg;Blisterpakning;;;98;stk; 571.00 ; 764.30 ; 334.70 ; 334.70 ;C;Rom (15-25 grader);001580;Nei;EU/1/13/817/019;C09DA07;Ja;10.04.2014;Markedsført;Markedsført
441451;;Imigran;GlaxoSmithKline AS;Sumatriptansuksinat;Nesespray, oppløsning;20 mg/dose;Endosebeholder med spraypumpe;;6;0.1;ml; 394.48 ; 539.20 ; -   ; 539.20 ;C;Rom (15-25 grader);000536;Nei;1995-02920;N02CC01;Ja;01.01.2019;Markedsført;Markedsført
441463;;Eporatio;Ratiopharm GmbH;Epoetin theta;Injeksjonsvæske, oppløsning;1 000 IE/0,5 ml;Ferdigfylt sprøyte;;6;0.5;ml; 339.41 ; 471.10 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/09/573/029;B03XA01;Ja;03.01.2018;Markedsført;Markedsført
441526;;Axumin;Blue Earth Diagnostics Ireland Ltd;Fluciklovin (18F);Injeksjonsvæske, oppløsning;1 600 MBq/ml;Hetteglass;;;1;stk; 200,000.00 ; 255,036.30 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/17/1186/001;V09IX12;Nei;01.08.2017;Markedsført;Markedsført
441572;;Delmosart;Actavis Group PTC ehf;Metylfenidathydroklorid;Depottablett;18 mg;Boks av plast;;;30;stk; 214.97 ; 329.10 ; 329.10 ; 329.10 ;A;Rom (15-25 grader);000961;Nei;15-10786;N06BA04;Ja;01.02.2019;Markedsført;Markedsført
441619;;Eviplera;Gilead Sciences Ireland UC;Emtricitabin, Rilpivirin, Tenofovirdisoproksil;Tablett, filmdrasjert;200 mg/25 mg/245 mg;Flaske;;;30;stk; 6,619.98 ; 8,476.70 ; -   ; -   ;C;Rom (15-25 grader);001945;Nei;EU/1/11/737/001;J05AR08;Ja;01.05.2018;Markedsført;Markedsført
441637;;Bisoprolol Sandoz;Sandoz A/S;Bisoprololfumarat;Tablett, filmdrasjert;2,5 mg;Blisterpakning;;;30;stk; 23.44 ; 66.10 ; 56.50 ; 56.50 ;C;Rom (15-25 grader);001637;Nei;08-5823;C07AB07;Ja;01.05.2010;Markedsført;Markedsført
441646;;Priligy;Berlin-Chemie AG / MENARINI;Dapoksetinhydroklorid;Tablett, filmdrasjert;30 mg;Blisterpakning;;;3;stk; 137.92 ; 212.10 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;10-7834;G04BX14;Nei;27.05.2015;Markedsført;Markedsført
441949;;Primolut N;Bayer AB - Solna;Noretisteron;Tablett;5 mg;Boks;;;30;stk; 25.29 ; 68.50 ; -   ; 68.50 ;C;Rom (15-25 grader);;<ikke angitt>;0000-03744;G03DC02;Ja;21.08.2007;Markedsført;Markedsført
441958;;Dymista;Meda - Asker;Azelastinhydroklorid, Flutikasonpropionat;Nesespray, suspensjon;137 mikrog/dose/50 mikrog/dose;Flaske av glass med spraypumpe;;;120;doser; 168.35 ; 250.90 ; -   ; 250.90 ;C;Rom (15-25 grader);;<ikke angitt>;11-8686;R01AD58;Ja;01.07.2018;Markedsført;Markedsført
442011;;Zyrtec;Orifarm AS;Cetirizindihydroklorid;Mikstur, oppløsning;1 mg/ml;Flaske;;;200;ml; 58.02 ; 110.20 ; -   ; 110.20 ;C;Rom (15-25 grader);002183;Nei;17-11529;R06AE07;Ja;01.07.2018;Har MT;Kan prisbehandles
442077;;Montelukast Actavis;Actavis Group PTC ehf;Montelukastnatrium;Tablett, filmdrasjert;10 mg;Blisterpakning;;;100;stk; 383.95 ; 525.80 ; 249.10 ; 249.10 ;C;Rom (15-25 grader);001597;Nei;08-6449;R03DC03;Ja;01.07.2018;Har MT;Kan prisbehandles
442387;;Asacol;Orifarm AS;Mesalazin;Enterotablett;800 mg;Blisterpakning;;;60;stk; 336.56 ; 465.40 ; -   ; 465.40 ;C;Rom (15-25 grader);001319;Nei;17-11521;A07EC02;Ja;01.04.2018;Har MT;Kan prisbehandles
442439;;Citalopram Sandoz;Sandoz (2);Citalopramhydrobromid;Tablett, filmdrasjert;40 mg;Blisterpakning;;;100;stk; 443.40 ; 601.60 ; 206.90 ; 206.90 ;C;Rom (15-25 grader);000658;Nei;04-2678;N06AB04;Ja;01.03.2012;Markedsført;Markedsført
442705;;Pradaxa;Boehringer Ingelheim International GmbH;Dabigatran eteksilat;Kapsel, hard;150 mg;Blisterpakning, endose;;60;1;stk; 573.08 ; 766.90 ; -   ; 766.90 ;C;Rom (15-25 grader);001998;Nei;EU/1/08/442/011;B01AE07;Ja;01.06.2018;Markedsført;Markedsført
442710;;Esomeprazol Actavis;Actavis Group PTC ehf;Esomeprazolmagnesiumdihydrat;Enterotablett;20 mg;Blisterpakning;;;56;stk; 125.33 ; 196.00 ; 79.70 ; 79.70 ;C;Rom (15-25 grader);000031;Nei;11-8684;A02BC05;Ja;01.04.2018;Midlertidig utgått;Midlertidig utgått
442738;;Latuda;2care4 ApS;Lurasidon;Tablett, filmdrasjert;74 mg;Endoseblisterpakning;;28;1;stk; 696.95 ; 924.90 ; -   ; 924.90 ;C;Rom (15-25 grader);002306;Nei;18-12423;N05AE05;Ja;24.01.2019;Markedsført;Markedsført
442761;;Vargatef;Boehringer Ingelheim International GmbH;Nintedanib;Kapsel, myk;100 mg;Blisterpakning;;;120;stk; 24,336.77 ; 31,065.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/14/954/002;L01XE31;Ja;23.01.2015;Markedsført;Markedsført
442999;;Pantoprazol Actavis;Actavis Group PTC ehf;Pantoprazolnatriumsesquihydrat;Pulver til injeksjonsvæske, oppløsning;40 mg;Hetteglass;;;5;stk; 197.74 ; 288.40 ; -   ; -   ;C;Rom (15-25 grader);001501;Nei;08-5846;A02BC02;Nei;01.04.2018;Midlertidig utgått;Midlertidig utgått
443075;;Buccolam;Orifarm AS;Midazolam;Munnvann, oppløsning;10 mg;Oralsprøyte;;4;2;ml; 819.95 ; 1,100.40 ; -   ; 1,100.40 ;B;Rom (15-25 grader);002274;Nei;18-12164;N05CD08;Ja;01.01.2019;Har MT;Kan prisbehandles
443134;;Buquel;Meda - Asker;Fentanylsitrat;Bukkalfilm;600 mikrog;Pose;;;28;stk; 1,446.04 ; 1,898.70 ; -   ; 1,898.70 ;A;Rom (15-25 grader);;<ikke angitt>;08-5905;N02AB03;Ja;01.01.2019;Midlertidig utgått;Midlertidig utgått
443227;;Locoid;LEO PHARMA (2);Hydrokortisonbutyrat;Krem;0,1 %;Tube;;;50;g; 35.97 ; 82.10 ; -   ; 82.10 ;C;Rom (15-25 grader);;<ikke angitt>;0000-06156;D07AB02;Ja;01.12.2008;Markedsført;Markedsført
443228;;Trelegy Ellipta;GlaxoSmithKline Trading Services Limited;Flutikasonfuroat, Umeklidinium, Vilanterol;Inhalasjonspulver, dosedispensert;92 mikrog/55 mikrog/22 mikrog;Inhalator;;3;30;doser; 1,573.29 ; 2,042.20 ; -   ; 2,042.20 ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/17/1236/003;R03AL08;Ja;15.06.2018;Markedsført;Markedsført
443259;;Nozinan;Meda AS;Levomepromazinhydroklorid;Injeksjonsvæske, oppløsning;25 mg/ml;Ampulle av glass;;10;1;ml; 72.00 ; 128.10 ; -   ; 128.10 ;C;Rom (15-25 grader);;<ikke angitt>;0000-04020;N05AA02;Ja;04.09.2000;Midlertidig utgått;Midlertidig utgått
443264;;Curosurf;Orifarm AS;Fosfolipider og hydrofobe proteiner fra svinelunge;Endotrakeopulmonal instillasjonsvæske, suspensjon;80 mg/ml;Hetteglass;;;1.5;ml; 4,493.27 ; 5,793.30 ; -   ; -   ;C;Kaldt (2-8 grader);001686;Nei;13-9737, 11-8647, 11-8541, 10-7743, 12-9237;R07AA02;Nei;18.11.2010;Avregistrert, Midlertidig utgått;Midlertidig utgått
443317;;Nozinan;Meda AS;Levomepromazinhydroklorid;Tablett, drasjert;5 mg;Boks;;;100;stk; 27.50 ; 71.30 ; -   ; 71.30 ;C;Rom (15-25 grader);;<ikke angitt>;0000-04146;N05AA02;Ja;04.09.2000;Markedsført;Markedsført
443341;;Nozinan;Meda AS;Levomepromazinhydroklorid;Tablett, drasjert;25 mg;Boks;;;100;stk; 62.45 ; 115.90 ; -   ; 115.90 ;C;Rom (15-25 grader);001860;Nei;0000-04021;N05AA02;Ja;04.07.2006;Markedsført;Markedsført
443374;;Nozinan;Meda AS;Levomepromazinhydroklorid;Tablett, drasjert;100 mg;Boks;;;100;stk; 198.05 ; 288.80 ; -   ; 288.80 ;C;Rom (15-25 grader);001861;Nei;0000-04022;N05AA02;Ja;04.07.2006;Markedsført;Markedsført
443441;;Quetiapin Sandoz;Sandoz - København;Kvetiapinfumarat;Tablett, filmdrasjert;25 mg;Blisterpakning;;;120;stk; 306.41 ; 426.90 ; 227.00 ; 227.00 ;C;Rom (15-25 grader);001405;Nei;08-5748;N05AH04;Ja;01.01.2019;Markedsført;Markedsført
443472;;Metadon Martindale Pharma;Martindale Pharmaceuticals Ltd;Metadonhydroklorid;Mikstur, oppløsning;2 mg/ml;Flaske av glass;;7;45;ml; 239.40 ; 360.20 ; -   ; -   ;A;Rom (15-25 grader);;<ikke angitt>;05-3241;N07BC02;Nei;11.12.2012;Markedsført;Markedsført
443473;;Stesolid;Actavis Group PTC ehf (1);Diazepam;Injeksjonsvæske, emulsjon;5 mg/ml;Ampulle;;10;2;ml; 103.14 ; 186.50 ; -   ; 186.50 ;B;Rom (15-25 grader);;<ikke angitt>;0000-06489;N05BA01;Ja;01.01.2016;Markedsført;Markedsført
443630;;Megace;PharmaSwiss Ceska republika s.r.o.;Megestrolacetat;Tablett;160 mg;Blisterpakning;;;28;stk; 263.91 ; 372.70 ; -   ; 372.70 ;C;Rom (15-25 grader);000430;Nei;0000-07338;L02AB01;Ja;29.09.2010;Markedsført;Midlertidig utgått
443648;;Megace;PharmaSwiss Ceska republika s.r.o.;Megestrolacetat;Tablett;160 mg;Blisterpakning;;;56;stk; 527.83 ; 709.20 ; -   ; 709.20 ;C;Rom (15-25 grader);000430;Nei;0000-07338;L02AB01;Ja;29.09.2010;Markedsført;Midlertidig utgått
443660;;Eletriptan Mylan;Mylan AB;Eletriptanhydrobromid;Tablett, filmdrasjert;40 mg;Blisterpakning;;;18;stk; 346.13 ; 477.60 ; 351.60 ; 351.60 ;C;Rom (15-25 grader);000546;Nei;12-9387;N02CC06;Ja;01.01.2019;Markedsført;Markedsført
443817;;Seroquel Depot;Orifarm AS;Kvetiapinfumarat;Depottablett;200 mg;Blisterpakning;;;100;stk; 670.85 ; 891.60 ; 438.40 ; 438.40 ;C;Rom (15-25 grader);002023;Nei;15-10818, 15-10829, 15-10828, 15-10821;N05AH04;Ja;01.01.2019;Markedsført;Markedsført
443818;;Salmex;Glenmark Arzneimittel GmbH;Salmeterol, Flutikason;Inhalasjonspulver, dosedispensert;50 mikrog/dose/500 mikrog/dose;Inhalator;;1;60;doser; 333.70 ; 461.70 ; 294.10 ; 294.10 ;C;Rom (15-25 grader);000736;Ja;15-11000;R03AK06;Ja;01.07.2018;Markedsført;Markedsført
443922;;Etoricoxib Krka;KRKA, d.d. Novo mesto;Etorikoksib;Tablett, filmdrasjert;90 mg;Blisterpakning;;;7;stk; 35.30 ; 81.30 ; 66.60 ; -   ;C;Rom (15-25 grader);001555;Nei;15-10942;M01AH05;Nei;01.11.2018;Markedsført;Markedsført
444067;;Sarotex;H. Lundbeck A/S;Amitriptylinhydroklorid;Tablett, filmdrasjert;10 mg;Boks;;;100;stk; 27.73 ; 71.60 ; -   ; 71.60 ;C;Rom (15-25 grader);002255;Nei;0000-04327;N06AA09;Ja;15.11.2012;Markedsført;Markedsført
444091;;Sarotex;H. Lundbeck A/S;Amitriptylinhydroklorid;Tablett, filmdrasjert;25 mg;Boks;;;100;stk; 51.32 ; 101.70 ; -   ; 101.70 ;C;Rom (15-25 grader);002256;Nei;0000-04328;N06AA09;Ja;15.11.2012;Markedsført;Markedsført
444101;;Asacol;2care4;Mesalazin;Enterotablett;800 mg;Blisterpakning;;;180;stk; 1,009.67 ; 1,323.60 ; -   ; 1,323.60 ;C;Rom (15-25 grader);001319;Nei;14-10053, 12-9375, 16-11405;A07EC02;Ja;01.04.2018;Har MT, Markedsført;Markedsført
444158;;Zerit;Bristol-Myers Squibb Pharma EEIG;Stavudin;Kapsel, hard;15 mg;Blisterpakning;;;56;stk; 1,572.39 ; 2,041.00 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/96/009/002;J05AF04;Nei;01.01.2016;Har MT;Kan prisbehandles
444182;;Zerit;Bristol-Myers Squibb Pharma EEIG;Stavudin;Kapsel, hard;20 mg;Blisterpakning;;;56;stk; 1,572.39 ; 2,041.00 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/96/009/004;J05AF04;Nei;01.01.2016;Har MT;Kan prisbehandles
444201;;Trevicta;Janssen-Cilag International N.V.;Paliperidon;Depotinjeksjonsvæske, suspensjon;350 mg;Ferdigfylt sprøyte;;1;1.75;ml; 9,487.57 ; 12,132.90 ; -   ; 12,132.90 ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/14/971/009;N05AX13;Ja;01.01.2019;Markedsført;Markedsført
444213;;Mycostatin;2care4;Nystatin;Mikstur, suspensjon;100 000 IE/ml;Flaske av plast;;;100;ml; 157.19 ; 236.70 ; -   ; 236.70 ;C;Rom (15-25 grader);;<ikke angitt>;12-8832;A07AA02;Ja;24.07.2012;Markedsført;Markedsført
444240;;Zerit;Bristol-Myers Squibb Pharma EEIG;Stavudin;Kapsel, hard;30 mg;Blisterpakning;;;56;stk; 1,572.39 ; 2,041.00 ; -   ; -   ;C;Rom (15-25 grader);000416;Nei;EU/1/96/009/006;J05AF04;Nei;01.01.2016;Midlertidig utgått;Midlertidig utgått
