Article number;Old article number ;Product name;MA-holder;Active substance;Pharmaceutical form;Strength;Package type;Multiple;Packages ;Packsize;Unit; PPP ; PRP ; Stepped price ; Reimbursed price ;Prescription group;Storage;Substitution group;Limited substitution;MA-number;ATC-code;Reimbursed;Date PPP;Marketing status package;MA-status
422280;;Trumenba;Pfizer Europe MA EEIG (1);Rekombinant Neisseria meningitidis gruppe B fHbp-protein, undergruppe A, Rekombinant Neisseria meningitidis gruppe B fHbp-protein, undergruppe B;Injeksjonsvæske, suspensjon;60 mikrog/dose/60 mikrog/dose;Ferdigfylt sprøyte av glass;;1;0.5;ml, stk;632.42;846.5;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/17/1187/001;J07AH09;Nei;11.07.2017;Markedsført;Markedsført
422291;;Sevelamer carbonate Winthrop;Genzyme Europe B.V.;Sevelamerkarbonat;Tablett, filmdrasjert;800 mg;Flaske av plast;;;180;stk;1569.08;2036.8;784.2;784.2;C;Rom (15-25 grader);001828;Nei;EU/1/14/952/001;V03AE02;Ja;01.10.2017;Har MT;Kan prisbehandles
422323;042627;Pixuvri;CTI Life Sciences Limited;Piksantrondimaleat;Pulver til konsentrat til infusjonsvæske, oppløsning;29 mg;Hetteglass;;;1;stk;5246.49;6758.3;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/12/764/001;L01DB11;Nei;30.03.2017;Markedsført;Markedsført
422340;;Intuniv;Shire Pharmaceuticals Ireland Limited;Guanfacin;Depottablett;1 mg;Blisterpakning;;;28;stk;690.59;916.8;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/15/1040/002;C02AC02;Nei;05.11.2015;Markedsført;Markedsført
422436;;Ultravist;Bayer AB - Solna;Jopromid;Injeksjons-/infusjonsvæske, oppløsning;370 mg I/ml;Flaske av glass;;8;500;ml;14836.4;18952.7;0;0;C;Rom (15-25 grader);;<ikke angitt>;0000-07280;V08AB05;Nei;01.06.2009;Markedsført;Markedsført
422443;;Meloxicam Bluefish;Bluefish Pharmaceuticals AB;Meloksikam;Tablett;15 mg;Blisterpakning;;;100;stk;117.18;185.7;185.7;185.7;C;Rom (15-25 grader);001019;Nei;06-4095;M01AC06;Ja;01.11.2010;Markedsført;Markedsført
422474;;Riastap;CSL Behring GmbH;Humanfibrinogen;Pulver til injeksjons-/infusjonsvæske, oppløsning;1 g;Hetteglass;;;1;stk;3639.91;4677.1;0;0;C;Rom (15-25 grader);;<ikke angitt>;10-7506;B02BB01;Ja;28.06.2011;Markedsført;Markedsført
422475;;Metex;Medac Gesellschaft für klinische Spezialpräparate mbH, Hamburg;Metotreksat;Injeksjonsvæske, oppløsning;50 mg/ml;Ferdigfylt sprøyte;;1;0.45;ml;152.42;230.6;0;230.6;C;Rom (15-25 grader);;<ikke angitt>;07-5206;L04AX03;Ja;01.09.2018;Markedsført;Markedsført
422545;;Elocta;Swedish Orphan Biovitrum International AB;Efmoroktokog alfa;Pulver og væske til injeksjonsvæske, oppløsning;500 IE;Hetteglass;;;1;stk;3740.72;4829;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/15/1046/002;B02BD02;Ja;01.05.2017;Markedsført;Markedsført
422659;;Parlodel;Meda - Asker;Bromokriptin;Tablett;2,5 mg;Boks;;;100;stk;189.12;277.4;0;277.4;C;Rom (15-25 grader);000303;Nei;0000-06169;G02CB01;Ja;21.08.2007;Markedsført;Markedsført
422719;;Escitalopram Teva;Teva Sweden AB;Escitalopramoksalat;Tablett, filmdrasjert;10 mg;Blisterpakning;;;56;stk;117.04;185.5;79.7;79.7;C;Rom (15-25 grader);000671;Nei;08-5717;N06AB10;Ja;01.02.2019;Markedsført;Midlertidig utgått
422738;;Bemfola;Gedeon Richter Plc;Follitropin alfa;Injeksjonsvæske, oppløsning;75 IE/0,125 ml;Ferdigfylt penn;;1;0.125;ml, stk;178.3;264.7;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/13/909/001;G03GA05;Nei;01.10.2018;Markedsført;Markedsført
422860;;Zebinix;BIAL - Portela & Companhia, S.A;Eslikarbazepinacetat;Tablett;200 mg;Blisterpakning;;;60;stk;632.94;843.2;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/09/514/022;N03AF04;Nei;24.07.2018;Markedsført;Markedsført
422865;;Esomeprazol Actavis;Actavis Group PTC ehf;Esomeprazolmagnesiumdihydrat;Enterotablett;20 mg;Blisterpakning;;;100;stk;223.8;321.6;113.9;113.9;C;Rom (15-25 grader);000031;Nei;11-8684;A02BC05;Ja;01.04.2018;Midlertidig utgått;Midlertidig utgått
422937;;Xarelto;Bayer AG;Rivaroksaban;Tablett, filmdrasjert;2,5 mg;Blisterpakning;;;56;stk;566.19;758.1;0;758.1;C;Rom (15-25 grader);;<ikke angitt>;EU/1/08/472/027;B01AF01;Ja;01.06.2018;Markedsført;Markedsført
423010;;Sivextro;Merck Sharp & Dohme B.V. (1);Tedizolidfosfat;Pulver til konsentrat til infusjonsvæske, oppløsning;200 mg;Hetteglass;;;6;stk;9501.17;12150.2;0;12150.2;C;Rom (15-25 grader);;<ikke angitt>;EU/1/15/991/003;J01XX11;Ja;01.01.2016;Markedsført;Markedsført
423086;;Moventig;Kyowa Kirin Holdings B.V.;Naloksegoloksalat;Tablett, filmdrasjert;25 mg;Blisterpakning;;;10;stk;201.51;293.2;0;293.2;C;Rom (15-25 grader);;<ikke angitt>;EU/1/14/962/004;A06AH03;Ja;15.05.2018;Markedsført;Markedsført
423113;;Donacom;2care4 ApS;Glukosaminsulfatnatriumklorid;Pulver til mikstur, oppløsning;1 178 mg;Dosepose;;;90;stk;516;694.2;0;0;C;Rom (15-25 grader);002063;Nei;17-11872, 14-10479;M01AX05;Nei;15.10.2017;Har MT, Markedsført;Markedsført
423186;;Sobril;Pfizer AS;Oksazepam;Tablett;15 mg;Blisterpakning, endose;;49;1;stk;95.44;176.7;0;176.7;B;Rom (15-25 grader);000615;Nei;0000-05134;N05BA04;Ja;01.01.2019;Markedsført;Markedsført
423434;;Betoptic S;NOVARTIS NORGE AS;Betaksololhydroklorid;Øyedråper, suspensjon;2,5 mg/ml;Flaske av plast;;;5;ml;25.27;68.5;0;68.5;C;Rom (15-25 grader);000775;Nei;0000-07924;S01ED02;Ja;21.08.2006;Markedsført;Markedsført
423737;;Gentamicin B. Braun;B. Braun Melsungen  AG;Gentamicinsulfat;Infusjonsvæske, oppløsning;3 mg/ml;Beholder av plast (Ecoflac plus);;10;120;ml;1044.48;1368;0;1368;C;Rom (15-25 grader);001957;Nei;06-4486;J01GB03;Ja;28.06.2010;Markedsført;Markedsført
423739;;Lansoprazol Pensa;Pensa Pharma AB;Lansoprazol;Enterokapsel, hard;15 mg;Blisterpakning;;;56;stk;136.31;210;96.8;96.8;C;Rom (15-25 grader);000938;Nei;13-9506;A02BC03;Ja;01.03.2015;Markedsført;Markedsført
424036;;Dolcontin;Pfizer AS;Morfinsulfat;Depottablett;10 mg;Blisterpakning, endose;;;49;stk;37.63;103;0;103;A;Rom (15-25 grader);001693;Nei;0000-07070;N02AA01;Ja;01.01.2019;Markedsført;Markedsført
424045;;Docetaxel Teva;Teva B.V.;Docetaksel;Konsentrat og væske til infusjonsvæske, oppløsning;80 mg;Hetteglass;;;;;4111.88;5278.9;0;0;C;Rom (15-25 grader);001683;Nei;EU/1/09/611/002;L01CD02;Nei;01.02.2012;Har MT;Midlertidig utgått
424098;;Eporatio;Ratiopharm GmbH;Epoetin theta;Injeksjonsvæske, oppløsning;30 000 IE/1 ml;Ferdigfylt sprøyte;;4;1;ml;6481.14;8340.2;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/09/573/041;B03XA01;Ja;03.01.2018;Markedsført;Markedsført
424122;;Pemetrexed Fresenius Kabi;Fresenius Kabi Deutschland GmbH;Pemetreksed;Pulver til konsentrat til infusjonsvæske, oppløsning;100 mg;Hetteglass;;;1;stk;2088.46;2699;0;0;C;Rom (15-25 grader);001853;Nei;EU/1/16/1115/001;L01BA04;Nei;01.12.2017;Har MT;Kan prisbehandles
424127;;Seloken;AstraZeneca;Metoprololtartrat;Tablett;50 mg;Boks;;;20;stk;18.28;59.6;0;59.6;C;Rom (15-25 grader);000171;Nei;0000-06194;C07AB02;Ja;01.08.2018;Midlertidig utgått;Midlertidig utgått
424199;;Plenadren;Shire Services BVBA;Hydrokortison;Tablett med modifisert frisetting;20 mg;Flaske;;;50;stk;4560.5;5850.9;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/11/715/002;H02AB09;Ja;01.07.2016;Markedsført;Markedsført
424232;;Hydrochlorothiazide Orion;Orion Corporation - Espoo;Hydroklortiazid;Tablett;12,5 mg;Blisterpakning;;;100;stk;44.06;92.4;0;92.4;C;Rom (15-25 grader);002208;Nei;16-11178;C03AA03;Ja;29.11.2017;Markedsført;Markedsført
424338;;Zocor;Farmagon;Simvastatin;Tablett, filmdrasjert;40 mg;Blisterpakning;;;28;stk;113.68;181.2;91.2;91.2;C;Rom (15-25 grader);000253;Nei;12-9008;C10AA01;Ja;01.08.2018;Markedsført;Kan prisbehandles
424385;;Iomeron;Bracco Imaging SpA;Iomeprol;Injeksjonsvæske, oppløsning;400 mg I/ml;Hetteglass;;10;75;ml;3216.98;4137.9;0;0;C;Rom (15-25 grader);;<ikke angitt>;1997-00460;V08AB10;Nei;01.12.2018;Markedsført;Markedsført
424421;;Kaletra;AbbVie Ltd.;Lopinavir, Ritonavir;Tablett, filmdrasjert;100 mg/25 mg;Boks;;1;60;stk;940.34;1235.2;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/01/172/006;J05AR10;Ja;15.09.2017;Markedsført;Markedsført
424455;;Zoloft;2care4;Sertralinhydroklorid;Konsentrat til mikstur, oppløsning;20 mg/ml;Flaske av mørkt glass;;;60;ml;205;297.6;0;297.6;C;Rom (15-25 grader);002172;Nei;17-11545;N06AB06;Ja;01.02.2019;Markedsført;Markedsført
424520;;Calcigran Forte Sitron;Takeda AS;Kalsiumkarbonat, Kolekalsiferol;Tyggetablett;500 mg/800 IE;Boks av plast;;;90;stk;140.85;215.8;0;0;C;Rom (15-25 grader);002199;Nei;09-6985;A12AX;Nei;01.04.2018;Markedsført;Markedsført
424549;;Dolcontin;Pfizer AS;Morfinsulfat;Depottablett;30 mg;Blisterpakning, endose;;;49;stk;112.9;198.9;0;0;A;Rom (15-25 grader);001694;Nei;0000-07071;N02AA01;Nei;01.01.2019;Markedsført;Markedsført
424614;;Dolcontin;Pfizer AS;Morfinsulfat;Depottablett;60 mg;Blisterpakning, endose;;;49;stk;225.79;342.9;0;0;A;Rom (15-25 grader);001695;Nei;0000-07561;N02AA01;Nei;01.01.2019;Markedsført;Markedsført
424797;441279;Pevisone;Janssen-Cilag AS;Ekonazolnitrat, Triamcinolonacetonid;Krem;10 mg/g/1 mg/g;Tube;;;30;g;48.81;98.5;0;98.5;C;Rom (15-25 grader);;<ikke angitt>;0000-06727;D01AC20;Ja;01.12.2010;Markedsført;Markedsført
424804;;Dolcontin;Pfizer AS;Morfinsulfat;Depottablett;100 mg;Blisterpakning, endose;;;49;stk;292.68;428.2;0;0;A;Rom (15-25 grader);001696;Nei;0000-07072;N02AA01;Nei;01.01.2019;Markedsført;Markedsført
424811;;Fludarabin Actavis;Actavis Group PTC ehf;Fludarabinfosfat;Konsentrat til injeksjons-/infusjonsvæske, oppløsning;25 mg/ml;Hetteglass;;1;2;ml;1123.42;1475.6;0;0;C;Kaldt (2-8 grader);001943;Nei;12-9135;L01BB05;Nei;15.11.2013;Markedsført;Markedsført
424843;;Candesartan Krka;KRKA Sverige AB;Kandesartancileksetil;Tablett;32 mg;Blisterpakning;;;98;stk;545.07;731.2;138;138;C;Rom (15-25 grader);001692;Nei;10-7697;C09CA06;Ja;01.08.2018;Markedsført;Markedsført
424959;;Temgesic;Indivior Europe Limited;Buprenorfinhydroklorid;Sublingvaltablett;0,4 mg;Blisterpakning;;;50;stk;148.68;244.6;0;244.6;A;Rom (15-25 grader);000968;Nei;0000-07615;N02AE01;Ja;01.01.2019;Markedsført;Markedsført
424990;;Aripiprazole Accord;Accord Healthcare  Ltd.;Aripiprazol;Tablett;5 mg;Blisterpakning, endose;;14;1;stk;201.64;293.3;197.8;197.8;C;Rom (15-25 grader);001551;Nei;EU/1/15/1045/001;N05AX12;Ja;01.01.2019;Markedsført;Markedsført
424996;;Kaletra;AbbVie Ltd.;Lopinavir, Ritonavir;Tablett, filmdrasjert;200 mg/50 mg;Flaske;;;120;stk;3188.95;4102.2;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/01/172/004;J05AR10;Ja;15.09.2017;Markedsført;Markedsført
425018;;Jardiance;Farmagon;Empagliflozin;Tablett, filmdrasjert;25 mg;Blisterpakning;;;100;stk;1103.37;1443;0;1443;C;Rom (15-25 grader);002148;Nei;16-11393;A10BK03;Ja;01.10.2018;Midlertidig utgått;Midlertidig utgått
425058;;Sobril;Pfizer AS;Oksazepam;Tablett;10 mg;Blisterpakning, endose;;49;1;stk;86.4;165.2;0;165.2;B;Rom (15-25 grader);000614;Nei;0000-06056;N05BA04;Ja;01.01.2019;Markedsført;Markedsført
425270;;Cialis;Orifarm AS;Tadalafil;Tablett, filmdrasjert;20 mg;Blisterpakning;;;8;stk;676.78;899.1;205;0;C;Rom (15-25 grader);000907;Nei;17-11796;G04BE08;Nei;28.11.2017;Markedsført;Markedsført
425282;;Imatinib Accord;Accord Healthcare  Ltd.;Imatinib;Tablett, filmdrasjert;100 mg;Blisterpakning, endose;;60;1;stk;6204.02;7946.4;3939.5;0;C;Rom (15-25 grader);002122;Ja;EU/1/13/845/016;L01XE01;Ja;01.12.2017;Markedsført;Markedsført
425364;;Adynovi;Baxalta Innovations GmbH;Rurioktokog alfa pegol;Pulver og væske til injeksjonsvæske, oppløsning;500 IE;Hetteglass;;;;;3740;4828.1;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/17/1247/006;B02BD02;Ja;16.07.2018;Markedsført;Markedsført
425679;;Carvedilol Hexal;Hexal A/S;Karvedilol;Tablett;25 mg;Blisterpakning;;;100;stk;261.93;370.2;169.4;169.4;C;Rom (15-25 grader);000183;Nei;02-1575;C07AG02;Ja;17.11.2006;Markedsført;Markedsført
425729;;Vimpat;UCB Pharma S.A.;Lakosamid;Sirup;10 mg/ml;Flaske av glass;;;200;ml;254.66;360.9;0;360.9;C;Rom (15-25 grader);;<ikke angitt>;EU/1/08/470/018;N03AX18;Ja;15.05.2015;Markedsført;Markedsført
425838;;Xarelto;Bayer AG;;;<multi>;Blisterpakning;;;;;973.14;1277;0;1277;C;Rom (15-25 grader);;<ikke angitt>;EU/1/08/472/040;B01AF01;Ja;01.02.2019;Markedsført;Markedsført
426229;;Elonva;Orifarm AS;Korifollitropin alfa;Injeksjonsvæske, oppløsning;150 mikrog/0,5 ml;Ferdigfylt sprøyte;;1;0.5;ml;4987.01;6425.9;0;0;C;Kaldt (2-8 grader);002099;Nei;15-10853;G03GA09;Nei;12.02.2016;Markedsført;Markedsført
426318;;Seebri Breezhaler;Novartis Europharm Limited (1);Glykopyrronium;Inhalasjonspulver, hard kapsel;44 mikrog;Blisterpakning, endose;;30;1;stk;288.98;404.7;0;404.7;C;Rom (15-25 grader);;<ikke angitt>;EU/1/12/788/003;R03BB06;Ja;15.08.2017;Markedsført;Markedsført
426372;;Benferol;Consilient Health Ltd.;Kolekalsiferol;Kapsel, myk;800 IU;Blisterpakning;;;90;stk;91.24;152.6;0;0;C;Rom (15-25 grader);;<ikke angitt>;15-10622;A11CC05;Nei;01.04.2018;Markedsført;Markedsført
426453;;Eplerenon Accord;Accord Healthcare  Ltd.;Eplerenon;Tablett, filmdrasjert;50 mg;Blisterpakning;;;100;stk;1645.9;2134.8;896.6;896.6;C;Rom (15-25 grader);001763;Nei;15-10919;C03DA04;Ja;11.01.2017;Markedsført;Markedsført
426528;;Rocaltrol;F. Hoffmann-La Roche AG;Kalsitriol;Kapsel, myk;0,25 mikrog;Beholder av glass;;;100;stk;209.83;303.8;0;303.8;C;Rom (15-25 grader);000107;Nei;0000-06572;A11CC04;Ja;19.06.2007;Markedsført;Midlertidig utgått
426573;;Locoid;LEO PHARMA (2);Hydrokortisonbutyrat;Liniment, oppløsning;0,1 % w/v;Flaske;;;100;ml;82.04;140.9;0;140.9;C;Rom (15-25 grader);;<ikke angitt>;0000-06157;D07AB02;Ja;01.12.2008;Markedsført;Markedsført
426596;;Cymbalta;Farmagon;Duloksetinhydroklorid;Enterokapsel, hard;60 mg;Blisterpakning;;;28;stk;281.71;395.4;0;395.4;C;Rom (15-25 grader);002057;Nei;07-5444;N06AX21;Ja;22.07.2016;Markedsført;Markedsført
426791;;Minirin;Ferring Legemidler AS;Desmopressinacetat;Nesespray, oppløsning;10 mikrog/dose;Flaske av mørkt glass med dosepumpe;;3;5;ml;1149.71;1502.1;0;1502.1;C;Rom (15-25 grader);000827;Nei;0000-07316;H01BA02;Ja;01.12.2018;Markedsført;Midlertidig utgått
426795;;Caspofungin Mylan;Mylan Ireland Limited;Kaspofungin;Pulver til konsentrat til infusjonsvæske, oppløsning;50 mg;Hetteglass;;;1;stk;4263.56;5498.9;0;5498.9;C;Kaldt (2-8 grader);002097;Nei;16-11269;J02AX04;Ja;13.03.2018;Markedsført;Markedsført
426811;;Remodulin;Ferrer Internacional S.A.;Treprostinil;Infusjonsvæske, oppløsning;1 mg/ml;Hetteglass;;;20;ml;23233.11;29658.5;0;0;C;Rom (15-25 grader);;<ikke angitt>;05-3455;B01AC21;Ja;01.05.2017;Markedsført;Markedsført
426866;;Minirin;Ferring Legemidler AS;Desmopressinacetat;Tablett;0,1 mg;Boks;;;30;stk;273.22;384.6;0;384.6;C;Rom (15-25 grader);001398;Nei;0000-07423;H01BA02;Ja;01.12.2018;Midlertidig utgått;Midlertidig utgått
426888;;Hizentra;CSL Biotherapies GmbH;Immunglobulin, normalt (humant) (SCIg);Injeksjonsvæske, oppløsning;200 mg/ml;Hetteglass;;1;5;ml;379.83;520.5;0;520.5;C;Rom (15-25 grader);;<ikke angitt>;EU/1/11/687/001;J06BA01;Ja;01.05.2018;Markedsført;Markedsført
426956;;Zolpidem Vitabalans;Vitabalans Oy;Zolpidemtartrat;Tablett, filmdrasjert;10 mg;Blisterpakning;;1;20;stk;12.89;71.4;0;71.4;B;Rom (15-25 grader);000639;Nei;10-7421;N05CF02;Ja;01.01.2019;Markedsført;Kan prisbehandles
426977;;Irbesartan/Hydroklortiazid Actavis;Actavis Group PTC ehf;Irbesartan, Hydroklortiazid;Tablett, filmdrasjert;150 mg/12,5 mg;Blisterpakning;;;98;stk;391.9;535.9;230.7;230.7;C;Rom (15-25 grader);000247;Nei;09-6879;C09DA04;Ja;01.07.2015;Markedsført;Markedsført
427030;;Padviram;Sandoz - København;Efavirenz, Emtricitabin, Tenofovirdisoproksilsuksinat;Tablett, filmdrasjert;600 mg/200 mg/245 mg;Flaske av plast;;1;30;stk;6715.99;8599.1;0;0;C;Rom (15-25 grader);002202;Nei;16-11382;J05AR06;Ja;01.05.2018;Markedsført;Markedsført
427238;420244;Hexyon;Sanofi Pasteur Europe;Difteritoksoid, Tetanustoksoid, Pertussistoksoid, Filamentøst hemagglutinin, Poliovirus type 1 (inaktivert), Poliovirus type 2 (inaktivert), Poliovirus type 3 (inaktivert), Hepatitt B-virus overflateantigen (rekombinant), Haemophilus influensae type b polysakkarid konjugert med tetanustoksoid;Injeksjonsvæske, suspensjon;(ikke angitt);Ferdigfylt sprøyte;;;10;stk;5394.72;6948.2;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/13/829/007;J07CA09;Nei;01.05.2018;Markedsført;Markedsført
427321;;Izba;Novartis Europharm Limited (1);Travoprost;Øyedråper, oppløsning;30 mikrog/ml;Flaske;;3;2.5;ml;314.12;436.8;0;436.8;C;Rom (15-25 grader);;<ikke angitt>;EU/1/13/905/002;S01EE04;Ja;26.06.2014;Markedsført;Markedsført
427501;;Valaciclovir Sandoz;Sandoz A/S;Valaciklovirhydroklorid;Tablett, filmdrasjert;500 mg;Blisterpakning;;;10;stk;84.32;143.8;131.6;131.6;C;Rom (15-25 grader);000410;Nei;08-6366;J05AB11;Ja;01.05.2018;Markedsført;Markedsført
427801;;Carboplatin Fresenius Kabi;FRESENIUS KABI NORGE AS;Karboplatin;Konsentrat til infusjonsvæske, oppløsning;10 mg/ml;Hetteglass;;1;5;ml;240.93;343.4;0;0;C;Rom (15-25 grader);001767;Nei;10-8046;L01XA02;Nei;13.08.2012;Markedsført;Markedsført
427952;;Pregabalin Sandoz;Sandoz GmbH;Pregabalin;Kapsel, hard;150 mg;Blisterpakning;;;14;stk;96.76;178.4;0;178.4;B;;;<ikke angitt>;EU/1/15/1011/042;N03AX16;Ja;01.02.2019;Har MT;Kan prisbehandles
427983;;Citalopram Orion;Orion Corporation Orion Pharma;Citalopramhydrobromid;Tablett, filmdrasjert;20 mg;Boks;;;100;stk;239.16;341.2;136.7;136.7;C;Rom (15-25 grader);000657;Nei;06-4252;N06AB04;Ja;18.12.2014;Markedsført;Markedsført
428056;;Forxiga;Farmagon;Dapagliflozinpropandiolmonohydrat;Tablett, filmdrasjert;10 mg;Blisterpakning;;;28;stk;307.03;427.7;0;427.7;C;Rom (15-25 grader);002016;Nei;14-10367;A10BK01;Ja;01.03.2018;Midlertidig utgått;Midlertidig utgått
428086;;Progynova;Bayer AB - Solna;Østradiolvalerat;Tablett, drasjert;1 mg;Kalenderpakning;;3;28;stk;36.88;83.3;0;83.3;C;Rom (15-25 grader);;<ikke angitt>;0000-05474;G03CA03;Ja;01.10.2018;Markedsført;Markedsført
428094;;Progynova;Bayer AB - Solna;Østradiolvalerat;Tablett, drasjert;2 mg;Kalenderpakning;;3;28;stk;58.34;110.6;0;110.6;C;Rom (15-25 grader);;<ikke angitt>;0000-05183;G03CA03;Ja;01.10.2018;Markedsført;Markedsført
428128;;Diflucan;Pfizer AS;Flukonazol;Kapsel, hard;150 mg;Blisterpakning, endose;;;6;stk;283.22;397.4;223.3;223.3;C;Rom (15-25 grader);000398;Nei;0000-07600;J02AC01;Ja;01.04.2009;Markedsført;Markedsført
428162;;Desunin;2care4;Kolekalsiferol;Tablett;4 000 IE;Blisterpakning;;;90;stk;326.32;452.3;0;0;C;Rom (15-25 grader);002192;Nei;17-11706;A11CC05;Nei;30.08.2017;Markedsført;Markedsført
428206;;NovoEight;Novo Nordisk A/S;Turoktokog alfa;Pulver og væske til injeksjonsvæske, oppløsning;1 500 IE;sett;;;;;8031.31;10326.4;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/13/888/004;B02BD02;Ja;01.05.2017;Markedsført;Markedsført
428441;;Elocon;Merck Sharp & Dohme B.V.;Mometasonfuroat;Krem;0,1 %;Tube;;;30;g;35.54;81.6;0;81.6;C;Rom (15-25 grader);002079;Nei;0000-07620;D07AC13;Ja;01.08.2012;Markedsført;Markedsført
428498;;Metadon Nordic Drugs;Nordic Drugs AB;Metadonhydroklorid;Mikstur, oppløsning;10 mg;Flaske av plast;;1;50;ml;33.23;97.4;0;0;A;Rom (15-25 grader);002036;Nei;14-10148;N07BC02;Nei;05.11.2014;Markedsført;Markedsført
428524;;Elocon;Merck Sharp & Dohme B.V.;Mometasonfuroat;Salve;0,1 %;Tube;;;30;g;35.42;81.4;0;81.4;C;Rom (15-25 grader);;<ikke angitt>;0000-07622;D07AC13;Ja;01.08.2012;Markedsført;Markedsført
428658;;Tolucombi;KRKA, d.d. Novo mesto;Telmisartan, Hydroklortiazid;Tablett;80 mg/12,5 mg;Blisterpakning;;30;1;stk;71.66;127.6;0;127.6;C;Rom (15-25 grader);001580;Nei;EU/1/13/821/015;C09DA07;Ja;15.08.2015;Har MT;Kan prisbehandles
428873;;Sildenafil Pfizer;Orifarm AS;Sildenafilsitrat;Tablett, filmdrasjert;50 mg;Blisterpakning;;;4;stk;221.06;318.1;130.2;0;C;Rom (15-25 grader);000326;Nei;13-9828;G04BE03;Nei;01.08.2017;Har MT;Kan prisbehandles
429056;;Fenylefrin Unimedic;Unimedic Pharma AB;Fenylefrinhydroklorid;Injeksjonsvæske, oppløsning;0,05 mg/ml;Ampulle av glass;;10;10;ml;656.48;873.3;0;0;C;Rom (15-25 grader);;<ikke angitt>;15-10761;C01CA06;Nei;19.01.2016;Markedsført;Markedsført
429076;;Cosylan;Meda AS;Etylmorfinhydroklorid;Mikstur, oppløsning;1,7 mg/ml;Flaske;;;300;ml;68.7;142.6;0;142.6;B;Rom (15-25 grader);;<ikke angitt>;0000-00187;R05DA01;Ja;01.07.2018;Markedsført;Markedsført
429098;;Natriumklorid Baxter Viaflo;Baxter AS;Natriumklorid;Infusjonsvæske, oppløsning;9 mg/ml;Plastpose med overpose;;20;500;ml;177;261.9;0;261.9;C;Rom (15-25 grader);;<ikke angitt>;2002-00220;B05BB01;Ja;01.08.2011;Markedsført;Markedsført
429167;;Pentavac;Sanofi Pasteur Europe;Difteritoksoid, Tetanustoksoid, Pertussistoksoid, Filamentøst hemagglutinin, Poliovirus type 1 (inaktivert), Poliovirus type 2 (inaktivert), Poliovirus type 3 (inaktivert), Haemophilus influensae type b polysakkarid konjugert med tetanustoksoid;Pulver og væske til injeksjonsvæske, suspensjon;(ikke angitt);sett;;;;;213.67;310;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;1997-00710;J07A;Nei;17.10.2001;Har MT;Kan prisbehandles
429168;;Cimzia;UCB Pharma S.A. (2);Certolizumab pegol;Injeksjonsvæske, oppløsning i ferdigfylt penn;200 mg;Ferdigfylt penn;;2;1;ml;7655.38;9844.7;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/09/544/005;L04AB05;Ja;01.12.2017;Markedsført;Markedsført
429225;;Pentavac;Sanofi Pasteur Europe;Difteritoksoid, Tetanustoksoid, Pertussistoksoid, Filamentøst hemagglutinin, Poliovirus type 1 (inaktivert), Poliovirus type 2 (inaktivert), Poliovirus type 3 (inaktivert), Haemophilus influensae type b polysakkarid konjugert med tetanustoksoid;Pulver og væske til injeksjonsvæske, suspensjon;(ikke angitt);sett;;;;;2136.7;2773.9;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;1997-00710;J07A;Nei;17.10.2001;Har MT;Kan prisbehandles
429503;;Noxafil;Merck Sharp & Dohme B.V.;Posakonazol;Mikstur, suspensjon;40 mg/ml;Flaske;;;105;ml;5013.27;6428.2;0;6428.2;C;Rom (15-25 grader);;<ikke angitt>;EU/1/05/320/001;J02AC04;Ja;15.09.2014;Markedsført;Markedsført
429646;520389;Valsartan/Hydrochlorothiazide Sandoz;Sandoz - København;Valsartan, Hydroklortiazid;Tablett, filmdrasjert;80 mg/12,5 mg;Blisterpakning;;;98;stk;314.55;437.3;228.6;228.6;C;Rom (15-25 grader);001673;Nei;09-6720;C09DA03;Ja;01.08.2018;Markedsført;Markedsført
429674;;Alprolix;Swedish Orphan Biovitrum International AB;Eftrenonakog alfa;Pulver og væske til injeksjonsvæske, oppløsning;2 000 IU;sett;;;;;32200;41292.5;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/16/1098/004;B02BD04;Ja;13.06.2016;Markedsført;Markedsført
429701;;Temozolomide Accord;Accord Healthcare  Ltd.;Temozolomid;Kapsel, hard;20 mg;Dosepose;;;5;stk;351.25;484.1;0;0;C;Rom (15-25 grader);001660;Nei;EU/1/10/615/027;L01AX03;Ja;15.01.2016;Markedsført;Markedsført
